CD_MUN,Pop 2018,GDP,GDP Tax,GDP Agro,GDP Indu,GDP Serv Pri,GDP Serv Publ
3532058,4720,81591,2476,29086,8635,20313,21082
3532108,4466,65309,2308,12794,1770,23757,24680
3532157,3103,119445,11263,26697,2375,59092,20018
3532207,4809,185942,13138,29345,56795,57406,29257
3532306,6681,72476,2223,7857,3557,26964,31875
3532405,18346,342175,37863,14696,73992,140582,75042
3532504,8936,212414,18311,29246,38363,92152,34342
3532603,11427,324397,18243,51845,49977,156982,47350
3532702,5126,93953,4928,18840,12227,36057,21901
3532801,6875,173292,10333,30687,40625,60567,31080
3532827,9647,110154,11437,18816,11730,28652,39520
3532843,1911,39531,987,13264,2058,10416,12807
3532868,1255,40620,918,15690,1288,9742,12982
3532900,11013,280666,21826,13793,100001,96248,48798
3533007,21307,434208,25094,100632,28326,204525,75631
3533106,2308,31234,1214,3301,1868,12473,12377
3533205,3883,141264,11418,19968,42397,42866,24615
3533254,5712,58245,1874,10454,1577,20283,24057
3533304,4041,49834,1223,4996,2517,22417,18680
3533403,59371,3540519,545976,12503,996985,1737865,247191
3533502,40680,1094927,104902,110225,119364,594449,165987
3533601,7386,520862,46616,65608,199744,171586,37308
3533700,4287,115924,4120,45775,8683,36649,20695
3533809,2522,83151,1069,46497,4442,16179,14963
3533908,54406,2034078,191980,108562,463796,1046996,222743
3534005,4339,165638,12633,24851,19344,85673,23137
3534104,6487,99538,9860,11383,8809,45099,24388
3534203,6935,404173,36947,49412,158857,122765,36193
3534302,43687,1834997,231120,43973,543250,829827,186828
3534401,696850,76609046,16864388,957,3408876,53613988,2720837
3534500,2602,90811,3058,37252,9853,25453,15194
3534609,32754,849329,77746,30193,203495,426971,110925
3534708,112711,3069407,271820,45483,485131,1827124,439849
3534757,10177,421589,41555,37267,127049,147509,68209
3534807,8503,112329,3991,21544,6059,44464,36272
3534906,14130,304395,9682,22914,8916,209237,53646
3535002,12786,305218,17440,77855,54866,103604,51454
3535101,13058,122434,5301,8793,6724,57376,44241
3535200,9340,187609,6011,51260,12331,83426,34581
3535309,22168,685807,67541,101117,84539,341674,90936
3535408,15690,264018,12901,31105,20939,136347,62725
3535507,45455,1536033,164189,144197,349895,702053,175699
3535606,18180,278815,21263,9152,52700,118540,77160
3535705,6411,221722,18786,27742,71616,72552,31026
3535804,19993,623747,52767,133694,29159,316810,91317
3535903,4061,111619,3856,48034,5782,34053,19895
3536000,10980,352666,23608,90031,50975,144559,43493
3536109,6360,301811,23950,31836,64720,148440,32865
3536208,19570,507384,39786,67927,30558,297886,71227
3536257,2153,66842,1597,30501,3512,17080,14152
3536307,14529,883249,80138,186058,291452,265076,60525
3536406,7274,150610,7109,27025,16484,64761,35232
3536505,106776,32690878,5640696,22385,14312815,11633619,1081363
3536570,1832,41093,2134,12597,1683,10097,14582
3536604,8930,268887,6800,135832,14156,72629,39471
3536703,46251,2193730,346217,99265,647336,924997,175915
3536802,6075,83726,3700,14361,5837,34573,25256
3536901,2508,64385,1659,27888,3374,15059,16405
3537008,16676,874137,28486,135790,419406,226740,63715
3537107,47361,1253721,164905,7313,326782,570621,184100
3537156,3085,136866,12275,17572,9701,79074,18244
3537206,11240,143730,7251,24712,7668,58660,45440
3537305,63047,1664177,124097,67870,306967,918334,246908
3537404,25660,758341,76865,72934,30595,470016,107931
3537503,8560,205055,16337,16706,68673,68252,35087
3537602,67548,1522404,66910,37975,268372,859926,289222
3537701,5922,91781,3240,17139,6589,38964,25848
3537800,55149,1208663,79369,296618,124699,528136,179840
3537909,28963,676867,60501,87493,43224,378703,106946
3538006,166475,8616942,1599736,25621,3097042,3258635,635907
3538105,16877,372673,33167,31790,81090,160835,65792
3538204,15021,262499,18300,32958,30143,125317,55781
3538303,3685,55605,2627,9267,4725,19580,19406
3538501,13742,164539,11632,2778,21859,81590,46680
3538600,27140,476055,36502,20261,71399,242824,105070
3538709,400949,26421072,5708150,156237,7695203,11174219,1687263
3538808,29741,741639,46327,53535,91177,435650,114950
